source_id,source_url,raw_url,resolved_url,verification_status
402,https://www.alchembright.com/blog/days/love_for_nana/,http://www.s-nana.com/,http://www.s-nana.com/,pending
402,https://www.alchembright.com/blog/days/love_for_nana/,http://www.love-for-nana.jp/,http://www.love-for-nana.jp/,pending
402,https://www.alchembright.com/blog/days/love_for_nana/,http://www.avexnet.or.jp/ai/,http://www.avexnet.or.jp/ai/,pending
402,https://www.alchembright.com/blog/days/love_for_nana/,http://kaela.jugem.jp/,http://kaela.jugem.jp/,pending
402,https://www.alchembright.com/blog/days/love_for_nana/,http://www.sexmachineguns.com/,http://www.sexmachineguns.com/,pending
414,https://www.alchembright.com/blog/uncategorized/post_309/,http://hrk-up.net/mt/balog_images/photo-1258526750.17-0.jpg,http://hrk-up.net/mt/balog_images/photo-1258526750.17-0.jpg,pending
415,https://www.alchembright.com/blog/uncategorized/fwd/,http://www.balog.jp/photos/original/20091127/1259314761917.jpg,http://www.balog.jp/photos/original/20091127/1259314761917.jpg,pending
416,https://www.alchembright.com/blog/uncategorized/post_310/,http://www.balog.jp/photos/original/20091127/1259315978521.jpg,http://www.balog.jp/photos/original/20091127/1259315978521.jpg,pending
420,https://www.alchembright.com/blog/uncategorized/cassandra_installl/,http://cassandra.apache.org/,http://cassandra.apache.org/,pending
420,https://www.alchembright.com/blog/uncategorized/cassandra_installl/,http://www.apache.org/dyn/closer.cgi?path=/cassandra/0.6.1/apache-cassandra-0.6.1-bin.tar.gz,http://www.apache.org/dyn/closer.cgi?path=/cassandra/0.6.1/apache-cassandra-0.6.1-bin.tar.gz,pending
422,https://www.alchembright.com/blog/uncategorized/post_312/,http://www.balog.jp/photos/original/20100816/1281965336210.jpg,http://www.balog.jp/photos/original/20100816/1281965336210.jpg,pending
423,https://www.alchembright.com/blog/uncategorized/post_313/,http://www.balog.jp/photos/original/20100817/1282021763959.jpg,http://www.balog.jp/photos/original/20100817/1282021763959.jpg,pending
424,https://www.alchembright.com/blog/uncategorized/post_314/,http://www.balog.jp/photos/original/20100821/1282367758160.jpg,http://www.balog.jp/photos/original/20100821/1282367758160.jpg,pending
425,https://www.alchembright.com/blog/uncategorized/post_315/,http://www.balog.jp/photos/original/20100824/1282626276894.jpg,http://www.balog.jp/photos/original/20100824/1282626276894.jpg,pending
427,https://www.alchembright.com/blog/uncategorized/post_317/,http://www.balog.jp/photos/original/20100826/1282818777636.jpg,http://www.balog.jp/photos/original/20100826/1282818777636.jpg,pending
429,https://www.alchembright.com/blog/days/misdo_20100828/,http://www.balog.jp/photos/original/20100828/1282977346972.jpg,http://www.balog.jp/photos/original/20100828/1282977346972.jpg,pending
